tenure_months,monthly_charges,total_charges,num_support_tickets,contract_type,payment_method,has_addon_streaming,churned
2,49.11555968847683,95.2509950597607,1,one_year,bank_transfer,True,1
7,117.11642363196303,838.2797293447273,1,one_year,bank_transfer,False,1
9,65.06228288345434,574.4870369000876,2,one_year,credit_card,True,1
10,50.000304383792056,484.71397924270457,1,month_to_month,debit_card,True,0
1,94.78344124176058,94.49928270645214,0,two_year,paypal,False,1
37,70.37650193162094,2444.4260870598987,0,two_year,paypal,False,0
36,95.4918133076268,3377.396804686021,4,month_to_month,credit_card,True,0
32,59.173712891287025,1726.6202740061444,3,one_year,paypal,False,1
68,60.10846235676785,3963.3128590821343,3,one_year,paypal,True,0
3,88.1519113861799,259.167851528692,1,one_year,debit_card,False,0
13,63.68331663360351,770.5389874423726,1,month_to_month,paypal,True,0
46,91.57669828519882,4266.891393635747,2,one_year,credit_card,True,0
42,38.0010133183131,1670.3268049043652,0,two_year,debit_card,False,0
10,70.08265765309733,705.4611698738642,1,month_to_month,credit_card,False,1
6,82.12460411768691,485.27044325266615,0,month_to_month,paypal,False,1
50,77.0483875802008,3924.2549951636174,2,month_to_month,credit_card,False,1
25,82.20261007594219,2045.9742844332516,5,two_year,debit_card,True,0
21,94.14850056622402,1992.277554541993,5,month_to_month,debit_card,False,1
6,81.70495062717713,516.3195705133325,2,month_to_month,debit_card,False,0
24,56.26143000276565,1236.0878052115113,2,month_to_month,bank_transfer,False,0
54,88.36465053066898,4498.425673842756,4,month_to_month,bank_transfer,False,0
17,95.2955969410007,1601.5009487241932,2,month_to_month,debit_card,False,1
39,96.98636096901343,3657.8850752048743,1,month_to_month,paypal,True,1
26,57.61365350753605,1514.8365469570563,3,month_to_month,bank_transfer,True,0
58,50.37801265063571,2944.381254667401,0,one_year,paypal,False,1
2,39.632697049200175,74.43658807289998,0,one_year,debit_card,True,0
66,62.04409188348855,4229.613301042965,2,month_to_month,bank_transfer,True,0
35,81.0615357405049,2932.297646844366,2,month_to_month,paypal,False,0
14,105.16221832428677,1536.6123676595846,2,one_year,debit_card,False,1
58,86.47441854087585,5095.766680352775,2,month_to_month,debit_card,False,0
11,74.58912948889325,797.8865296427887,4,month_to_month,paypal,False,1
14,56.88513075135372,797.9428744454879,1,one_year,bank_transfer,True,0
32,106.07860966505736,3641.7397274628115,2,month_to_month,debit_card,True,1
43,58.895481116595896,2325.4564702332946,2,month_to_month,paypal,False,0
65,72.38247858732555,4524.3018592758635,0,one_year,paypal,True,0
31,93.76673076717874,2994.739242849542,1,one_year,credit_card,False,0
12,64.93542594765107,787.6395097625985,2,two_year,credit_card,False,1
34,64.50291791939031,2272.853363438786,3,one_year,credit_card,False,1
21,77.13817698431409,1684.7475331083253,2,one_year,credit_card,False,1
17,95.94114392982318,1645.839169763823,1,month_to_month,credit_card,False,1
53,72.75507384554258,4084.0623040458877,4,month_to_month,credit_card,True,0
57,56.06680174989107,3229.98985190033,1,one_year,paypal,True,0
43,83.42969790018567,3375.8504378821067,0,one_year,debit_card,True,0
50,64.41558161576633,3232.5768232831306,3,month_to_month,credit_card,False,0
50,84.6581711487507,4497.162010057345,1,one_year,paypal,False,1
67,78.3083766058698,5381.98047340468,1,month_to_month,debit_card,True,0
34,89.3881958149641,3010.7531787381113,1,month_to_month,debit_card,True,0
44,72.33520175745133,3255.839104716387,3,two_year,debit_card,False,0
34,70.23859066393133,2332.6040163060698,0,month_to_month,debit_card,False,0
69,44.61820770280375,2690.4655312811715,2,one_year,debit_card,True,0
60,69.83648386153354,4551.111019174449,3,month_to_month,paypal,False,0
45,55.973117004723164,2515.6529079067172,2,month_to_month,debit_card,False,0
51,90.03667939098816,4852.907032812534,1,two_year,debit_card,True,1
14,84.63626788641776,1189.0150689604313,1,month_to_month,debit_card,False,1
26,51.77794909857902,1367.0102557412076,1,one_year,debit_card,True,0
29,72.3036176630558,2197.759142571122,1,month_to_month,credit_card,False,1
34,94.56788736668769,2941.2363004012323,2,month_to_month,credit_card,True,1
15,92.73737266901126,1436.1863111623543,0,month_to_month,credit_card,True,1
68,53.46068312906118,3404.8801004071224,1,month_to_month,bank_transfer,False,0
22,54.887065671496146,1312.1067286618966,4,month_to_month,paypal,True,1
38,87.21235044673926,3272.849458165025,2,month_to_month,credit_card,False,0
69,51.76627447343526,3544.4055759145,1,two_year,bank_transfer,False,0
27,77.43535281105727,1956.1306789065152,2,one_year,credit_card,True,1
20,87.43950999438015,1780.3495748191156,0,one_year,debit_card,True,0
18,61.60832314697997,1149.719876715053,2,one_year,paypal,False,0
7,83.2643088051299,558.1143975674273,2,month_to_month,bank_transfer,False,1
28,42.43797316931952,1215.431435578965,1,one_year,debit_card,True,0
36,66.90778482760182,2382.4176226278496,1,month_to_month,paypal,True,0
14,87.09346172982609,1182.1168875173641,2,month_to_month,credit_card,False,1
28,116.6204934311614,3142.383193460029,2,one_year,debit_card,False,0
70,66.68470166692256,4963.6841410456855,3,month_to_month,bank_transfer,False,0
67,104.2284559786498,6814.374005856661,6,two_year,credit_card,True,1
69,61.47396823972397,4494.055249664897,2,one_year,bank_transfer,False,0
35,53.428916931327954,1962.783815667348,2,month_to_month,credit_card,False,0
68,71.95186521703627,4765.828478058366,1,month_to_month,paypal,False,1
63,89.17613312021922,5478.696517764963,1,month_to_month,debit_card,False,0
44,84.0829628327957,3615.150204497102,2,month_to_month,debit_card,False,1
65,95.74184519893824,5992.942628199248,4,two_year,debit_card,True,1
40,75.92766040233509,3010.989168823185,3,one_year,credit_card,True,1
24,43.112103934333895,1051.9293562536038,4,one_year,credit_card,False,1
34,78.6143851293997,2749.6954999870586,0,month_to_month,credit_card,False,0
8,35.46786637752443,269.6656455759541,0,one_year,credit_card,False,1
3,92.59940788215113,281.3387898967703,0,month_to_month,bank_transfer,False,1
56,67.83533323354054,4044.6332260422473,2,two_year,debit_card,False,0
53,80.49780728633988,4651.702551040811,2,month_to_month,paypal,False,1
2,79.8210920961757,164.85729265593835,2,two_year,bank_transfer,False,0
51,58.28576942021629,2594.994454984219,5,month_to_month,paypal,False,1
66,42.75501040265081,2747.2298614688143,1,one_year,paypal,False,0
52,75.73187094587854,3990.771122498594,1,month_to_month,paypal,True,0
1,57.11088470234567,55.21670607233752,1,month_to_month,debit_card,False,0
50,28.001960285497553,1363.7855133281362,1,month_to_month,debit_card,True,0
42,57.52794980741281,2566.181171593729,3,month_to_month,credit_card,False,0
42,37.898880419921525,1591.0254435498116,3,month_to_month,credit_card,True,1
67,40.59568755805042,2858.442749748943,1,one_year,credit_card,False,0
38,106.01981201377474,3692.5667701743787,2,month_to_month,debit_card,False,0
1,56.15827686743261,53.03610797048388,1,one_year,bank_transfer,False,1
7,71.41989430849897,524.9488247363737,0,one_year,credit_card,True,1
30,85.42072433519611,2677.156558169795,2,month_to_month,paypal,False,1
14,59.56759325283681,842.8938480733857,3,one_year,paypal,False,1
7,49.478359981373686,347.21365060834415,1,month_to_month,credit_card,False,1
69,55.47711194627281,3583.84379663788,5,month_to_month,credit_card,False,0
50,87.28087252148461,4270.253040134095,1,two_year,paypal,True,0
30,89.09255587304612,2693.427007288749,2,one_year,credit_card,True,1
11,77.97959269478469,887.818669941629,2,month_to_month,bank_transfer,False,0
8,49.859235514297815,395.6931180373328,0,one_year,credit_card,False,0
21,37.61856359763671,791.3115430680167,6,month_to_month,bank_transfer,True,0
16,47.8803010132156,828.2117371217264,1,one_year,bank_transfer,False,1
55,106.29350697857939,5986.787757486363,2,month_to_month,paypal,False,0
71,71.18186666050035,4839.374606208822,0,one_year,paypal,False,0
23,89.81523469135712,2157.2828550924896,2,two_year,bank_transfer,False,0
69,69.59810903248406,5014.797052179418,1,two_year,bank_transfer,False,0
52,69.3064149996282,3863.230415786601,0,one_year,debit_card,True,0
54,62.07068235906982,3221.7473535604913,3,one_year,debit_card,False,1
48,81.65492881316197,4180.282330043817,1,month_to_month,bank_transfer,False,0
41,80.75059656387887,3417.3844574949276,3,month_to_month,debit_card,False,1
18,75.36325561910633,1372.4582336697802,3,month_to_month,paypal,False,1
40,107.86097770845087,4170.747283256304,1,month_to_month,debit_card,False,0
31,49.926211927337846,1555.7601212629763,3,one_year,credit_card,True,1
57,92.64631885094691,5424.028377061009,3,one_year,paypal,True,1
39,88.55091554627086,3517.5965214459325,1,month_to_month,bank_transfer,False,0
53,63.87595842056904,3235.425537835439,3,one_year,credit_card,True,1
56,68.34817076509678,4034.767089357804,3,month_to_month,paypal,False,0
2,64.88720589904409,143.5353523891954,4,month_to_month,paypal,True,1
23,97.8414184194851,2256.87273069587,1,month_to_month,debit_card,True,0
52,33.835248899919655,1622.4950034618498,3,one_year,paypal,True,0
45,40.90744805927794,1920.0179925559682,2,one_year,bank_transfer,False,0
70,70.47728842379163,4674.207278996891,0,one_year,paypal,False,0
69,92.12012583005573,6353.991063879126,4,month_to_month,credit_card,False,1
51,104.11880557417547,5128.028925787446,5,month_to_month,debit_card,False,0
57,36.89254992025631,2231.4728728684086,1,one_year,paypal,True,0
51,74.21069341578493,3629.1008088236968,1,one_year,credit_card,False,0
32,87.94388836066123,2543.150403041598,0,month_to_month,bank_transfer,True,0
21,61.19821978825737,1385.5530208322828,3,one_year,paypal,False,1
54,54.640891325196975,2953.4159554753887,2,one_year,paypal,False,0
69,89.51968100588104,6088.42825119795,3,one_year,debit_card,True,0
69,61.172353752681005,4518.194440667157,2,one_year,paypal,False,1
15,99.04176264078629,1561.2748044218047,0,one_year,paypal,False,1
50,57.60092672214298,2972.6080130356563,1,one_year,credit_card,False,1
69,75.19083531143077,5842.622705542328,2,one_year,debit_card,True,0
69,84.68446998052272,6224.37443539072,1,month_to_month,bank_transfer,False,0
59,63.762173754892004,3713.62245793232,0,month_to_month,bank_transfer,False,0
37,64.25057735888328,2190.4279968743604,2,month_to_month,paypal,False,0
45,44.362975045426694,1980.646659888996,2,month_to_month,credit_card,False,0
11,83.51213266328956,873.6462635706109,2,month_to_month,credit_card,False,1
7,87.8379515101419,628.0304729626546,2,one_year,credit_card,True,1
48,92.5896462589584,4410.039308448704,2,month_to_month,paypal,False,0
37,97.87039019220121,3532.76735557212,2,month_to_month,paypal,True,0
43,88.53120138434117,4242.05272740583,4,two_year,debit_card,True,0
35,81.16234023899308,2830.8306497051935,3,one_year,bank_transfer,True,1
54,79.07991262893918,4317.618873490579,2,month_to_month,credit_card,False,0
32,91.74174378504868,2900.812329849222,3,one_year,credit_card,True,0
56,61.32745029691625,3554.315334763241,3,month_to_month,debit_card,True,0
38,77.50216327508382,2704.384719327731,1,month_to_month,bank_transfer,True,1
59,86.38895145235796,5532.798160743416,4,one_year,bank_transfer,True,1
61,55.84404273662566,3510.5596406959867,4,month_to_month,credit_card,False,0
38,50.41211666194462,1927.9084065492748,2,month_to_month,credit_card,False,1
41,85.61082218993,3496.791962752975,2,one_year,bank_transfer,False,1
41,111.1953179867948,4706.523567640175,3,month_to_month,bank_transfer,False,0
64,72.02800066810514,4802.281553521181,3,two_year,bank_transfer,False,0
58,56.7786180838572,3254.6271606430255,1,one_year,debit_card,False,0
4,53.54595953841798,206.8501053910537,2,one_year,bank_transfer,False,0
20,90.3902183532926,1841.315619073041,0,month_to_month,credit_card,False,1
42,98.31828549154537,4348.571536320661,1,month_to_month,credit_card,False,0
38,77.00424995717053,2701.381058888248,2,month_to_month,credit_card,True,1
67,78.42358167328452,5088.85267116703,2,month_to_month,credit_card,False,0
25,78.10480182612862,1916.0979872396802,1,month_to_month,debit_card,True,0
19,94.70957194928293,1882.334921879774,2,month_to_month,credit_card,False,1
39,70.59667574253277,3050.709548615454,2,month_to_month,credit_card,False,1
60,66.13573958483614,3845.159388207238,0,month_to_month,credit_card,False,0
61,75.70411852731515,4964.287007933913,3,month_to_month,credit_card,True,0
60,85.69908577375837,5020.703224200998,2,month_to_month,bank_transfer,True,0
21,71.23220692378952,1506.8938039608724,0,two_year,bank_transfer,False,1
27,73.64778429447752,1963.5470888919863,1,month_to_month,credit_card,False,0
39,103.84630312235625,4392.992555492192,0,one_year,debit_card,False,1
12,69.73777138006659,810.7187055760359,3,month_to_month,paypal,False,1
44,79.70606566126281,3391.375309952665,2,month_to_month,debit_card,False,0
0,98.7815016697244,0.0,1,month_to_month,paypal,False,1
10,70.40074581732624,671.1845070358111,2,month_to_month,debit_card,True,1
59,18.145669691954627,1135.1256242596958,1,month_to_month,debit_card,False,0
18,67.82926734629686,1228.7618022836148,0,month_to_month,debit_card,True,0
60,42.83473210282421,2746.549483308012,3,month_to_month,debit_card,True,0
27,79.32657544340833,1996.3463356622694,1,month_to_month,debit_card,False,0
15,62.79723872845973,938.9990791645274,2,two_year,credit_card,True,1
71,74.31397427771904,5405.948434470228,3,month_to_month,debit_card,False,0
42,45.70663345382877,2052.2903392131648,2,two_year,paypal,False,0
37,88.0812989860052,3314.33734711441,3,month_to_month,bank_transfer,False,0
22,79.39072734031652,1719.8666534136798,2,month_to_month,debit_card,True,0
43,61.14947068922336,2751.3478872145038,1,month_to_month,credit_card,False,0
48,46.765332821313066,2375.6038110764525,1,month_to_month,debit_card,True,1
6,68.24187025261571,388.403462769108,1,month_to_month,bank_transfer,True,0
62,94.65607378537719,5823.508489511859,5,one_year,paypal,False,1
4,89.40995961727462,355.0303104262561,1,two_year,bank_transfer,False,1
66,95.9190537656853,6697.644119239461,3,month_to_month,bank_transfer,True,0
41,75.30635360155966,3278.527977213075,2,one_year,credit_card,False,0
66,80.20277431226883,4897.657987497442,2,month_to_month,debit_card,True,0
65,89.49503630173163,5344.536263770316,2,one_year,bank_transfer,True,0
68,48.249957604771,3296.040049913494,1,one_year,paypal,True,0
62,70.5192422686701,4675.760678085998,4,one_year,debit_card,False,0
14,92.8253193902074,1314.280037008689,1,one_year,paypal,False,1
24,76.14821532988047,1763.3280295085442,2,month_to_month,credit_card,True,1
51,64.40144347594291,3330.6682247720637,5,month_to_month,debit_card,True,0
31,75.1298395688708,2455.097995003046,2,two_year,paypal,True,0
36,72.20361155562716,2523.2154873613576,1,month_to_month,credit_card,False,0
6,54.18931100554161,324.93876261956626,1,one_year,debit_card,False,1
25,102.48995691913511,2620.4587965362507,3,one_year,credit_card,True,1
33,50.68375361631629,1640.6359619871475,3,month_to_month,debit_card,True,1
11,64.7543475796788,702.058612568687,1,month_to_month,credit_card,True,0
57,39.1503078439688,2241.2645127900128,3,month_to_month,paypal,True,0
71,135.87708216736297,9971.805598490935,1,month_to_month,bank_transfer,False,1
67,108.89195584520456,7400.743648752212,5,two_year,credit_card,True,0
31,63.99769814029973,2001.8328349925885,2,month_to_month,credit_card,False,0
45,28.30788494691867,1307.1228418491592,0,one_year,paypal,False,1
35,37.89733597083165,1355.6289377717721,3,month_to_month,debit_card,True,1
52,70.00540208176359,3762.6463413865813,0,month_to_month,credit_card,False,0
57,60.582522405684784,3434.9041172331367,1,month_to_month,debit_card,False,0
41,67.31945558381268,2796.818682567774,3,month_to_month,credit_card,False,1
29,59.98763708022694,1685.7742927018262,3,month_to_month,paypal,False,1
37,72.22770122662159,2571.1121446495004,3,two_year,debit_card,False,0
29,87.767150496693,2644.8581099404564,1,two_year,bank_transfer,True,1
48,81.25715840364782,3829.1068861449985,1,two_year,paypal,False,0
3,58.752632341536184,176.31189722455753,3,one_year,credit_card,True,1
2,78.74896869723067,148.4253690589745,3,one_year,debit_card,False,1
69,108.28650817207563,8062.6713280752165,1,two_year,bank_transfer,False,0
